"subNum","trial_number","cuedAR","uncuedAR","responseAR","response_error","rt","shape_org","cueType","e1_motion_dir","e2_motion_dir","round_number","coherence","cued_motion_dir","uncued_motion_dir","arDiff","pairAvg","cuedMotDir","pairGlobalOrg","pairMotDirSameness","pairMotDirSameness_wRandom","pairMotSame","pairMotDiff","pairMotRandom","pairSameARCat","pairAR_sameCondition","motDirComp","pairMotCoherent","pairMotDiago","id","corrCoeff","corrPval"
19196,68,0.13899,0.13899,0.27799,0.139,1730,4,2,180,270,2,1,270,180,0,0.13899,1,1,0,0,0,1,0,1,1,3,1,0,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,22,0.13899,0.13899,-0.32432,-0.46332,1631,4,2,180,0,0,0,9999,9999,0,0.13899,2,1,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,130,0.13899,0.13899,-0.41699,-0.55598,2124,1,2,0,90,0,0,9999,9999,0,0.13899,2,0,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,130,0.13899,0.13899,-0.41699,-0.55598,2124,1,2,0,90,0,0,9999,9999,0,0.13899,2,0,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,132,0.18533,0.18533,0.41699,0.23166,3121,4,2,90,180,2,0,9999,9999,0,0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,118,0.23166,0.23166,0.37065,0.139,1762,2,1,0,180,2,0,9999,9999,0,0.23166,2,0,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,11,0.23166,0.23166,0.32432,0.09266,1534,1,1,180,180,2,1,180,180,0,0.23166,0,0,1,1,1,0,0,1,1,0,1,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,4,0.23166,0.23166,0.27799,0.04633,2066,4,2,180,180,0,1,180,180,0,0.23166,0,1,1,1,1,0,0,1,1,0,1,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,23,0.27799,0.27799,0.37065,0.09266,1587,3,1,90,270,1,0,9999,9999,0,0.27799,2,1,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,25,0.27799,0.27799,-0.37066,-0.64865,1879,3,1,270,180,1,0,9999,9999,0,0.27799,2,1,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,139,0.32432,0.32432,0.32432,0,1461,1,1,90,90,1,0,9999,9999,0,0.32432,2,0,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,139,0.32432,0.32432,0.32432,0,1461,1,1,90,90,1,0,9999,9999,0,0.32432,2,0,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,42,0.37065,0.37065,0.41699,0.04633,2086,1,1,90,270,0,1,90,270,0,0.37065,1,0,0,0,0,1,0,1,1,3,1,0,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,11,0.37065,0.37065,0.37065,0,1799,3,1,90,90,1,0,9999,9999,0,0.37065,2,1,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,75,0.37065,0.37065,0.27799,-0.09266,1845,2,2,0,0,1,1,0,0,0,0.37065,0,0,1,1,1,0,0,1,1,0,1,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,88,0.41699,0.41699,0.37065,-0.04633,1220,2,1,90,0,1,0,9999,9999,0,0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,100,0.41699,0.41699,0.32432,-0.09266,2063,3,2,180,0,0,0,9999,9999,0,0.41699,2,1,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,107,0.41699,0.41699,0.32432,-0.09266,1470,4,1,270,270,2,0,9999,9999,0,0.41699,2,1,1,2,0,0,1,1,1,2,0,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,9,0.41699,0.41699,0.23166,-0.18533,1707,4,1,90,90,0,1,90,90,0,0.41699,1,1,1,1,1,0,0,1,1,1,1,1,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19196,21,0.46332,0.46332,0.41699,-0.04633,2137,2,2,90,270,0,1,270,90,0,0.46332,1,0,0,0,0,1,0,1,1,3,1,0,"o70",0.628821042957256,0.0000000000000000000000000000000000000000000000000000000168376285118216
19197,47,-0.46332,-0.46332,0.13899,0.60231,2192,1,1,0,90,2,1,0,90,0,-0.46332,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,109,-0.46332,-0.46332,-0.09266,0.37065,4340,4,2,90,0,0,0,9999,9999,0,-0.46332,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,142,-0.46332,-0.46332,-0.139,0.32432,3667,3,2,180,270,1,1,270,180,0,-0.46332,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,142,-0.46332,-0.46332,-0.139,0.32432,3667,3,2,180,270,1,1,270,180,0,-0.46332,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,111,-0.46332,-0.46332,-0.32432,0.139,1754,3,1,90,90,2,1,90,90,0,-0.46332,1,1,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,96,-0.41699,-0.41699,0.32432,0.74131,3387,2,1,0,180,0,1,0,180,0,-0.41699,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,114,-0.41699,-0.41699,0.04633,0.46332,4752,1,2,90,90,1,1,90,90,0,-0.41699,1,0,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,15,-0.41699,-0.41699,0,0.41699,3376,1,2,180,0,2,0,9999,9999,0,-0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,112,-0.41699,-0.41699,-0.18533,0.23166,2384,3,2,90,0,0,1,0,90,0,-0.41699,0,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,115,-0.41699,-0.41699,-0.27799,0.139,3238,1,2,90,180,0,1,180,90,0,-0.41699,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,55,-0.41699,-0.41699,-0.46332,-0.04633,1691,1,1,0,90,2,0,9999,9999,0,-0.41699,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,58,-0.37066,-0.37066,0.37065,0.74131,1941,1,1,270,180,0,0,9999,9999,0,-0.37066,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,12,-0.37066,-0.37066,0,0.37065,5550,2,1,90,0,2,1,90,0,0,-0.37066,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,18,-0.37066,-0.37066,-0.04633,0.32432,1430,2,1,180,270,1,1,180,270,0,-0.37066,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,134,-0.37066,-0.37066,-0.139,0.23166,2863,1,2,270,180,1,1,180,270,0,-0.37066,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,134,-0.37066,-0.37066,-0.139,0.23166,2863,1,2,270,180,1,1,180,270,0,-0.37066,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,133,-0.37066,-0.37066,-0.23166,0.139,3393,1,2,0,180,0,1,180,0,0,-0.37066,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,133,-0.37066,-0.37066,-0.23166,0.139,3393,1,2,0,180,0,1,180,0,0,-0.37066,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,35,-0.32432,-0.32432,0.32432,0.64865,1455,4,2,0,0,0,0,9999,9999,0,-0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,54,-0.32432,-0.32432,0.13899,0.46332,1862,4,2,180,0,1,1,0,180,0,-0.32432,0,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,65,-0.32432,-0.32432,0.09266,0.41699,2899,2,2,90,0,0,1,0,90,0,-0.32432,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,118,-0.32432,-0.32432,-0.04633,0.27799,1512,3,1,0,0,1,0,9999,9999,0,-0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,118,-0.32432,-0.32432,-0.04633,0.27799,1512,3,1,0,0,1,0,9999,9999,0,-0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,70,-0.32432,-0.32432,-0.04633,0.27799,2127,2,2,270,270,2,1,270,270,0,-0.32432,1,0,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,135,-0.32432,-0.32432,-0.18533,0.139,1555,2,2,90,90,2,0,9999,9999,0,-0.32432,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,66,-0.32432,-0.32432,-0.32432,0,3354,4,1,90,90,1,0,9999,9999,0,-0.32432,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,132,-0.27799,-0.27799,0.37065,0.64865,2277,1,2,90,270,0,1,270,90,0,-0.27799,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,132,-0.27799,-0.27799,0.37065,0.64865,2277,1,2,90,270,0,1,270,90,0,-0.27799,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,113,-0.27799,-0.27799,0.23166,0.50965,1609,2,1,90,0,0,0,9999,9999,0,-0.27799,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,116,-0.27799,-0.27799,0,0.27799,2865,2,2,180,90,0,0,9999,9999,0,-0.27799,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,37,-0.27799,-0.27799,-0.04633,0.23166,1503,3,1,0,270,1,0,9999,9999,0,-0.27799,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,25,-0.27799,-0.27799,-0.09266,0.18533,3674,4,1,90,180,2,0,9999,9999,0,-0.27799,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,120,-0.27799,-0.27799,-0.18533,0.09266,2248,1,2,180,0,1,1,0,180,0,-0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,120,-0.27799,-0.27799,-0.18533,0.09266,2248,1,2,180,0,1,1,0,180,0,-0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,1,-0.27799,-0.27799,-0.32432,-0.04633,1802,1,2,0,180,1,1,180,0,0,-0.27799,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,141,-0.27799,-0.27799,-0.37066,-0.09266,2412,4,2,90,270,2,1,270,90,0,-0.27799,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,88,-0.23166,-0.23166,0.09266,0.32432,2025,4,1,270,270,0,1,270,270,0,-0.23166,1,1,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,37,-0.23166,-0.23166,0,0.23166,2000,3,1,90,90,0,1,90,90,0,-0.23166,1,1,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,3,-0.23166,-0.23166,-0.04633,0.18533,2519,4,2,270,180,0,1,180,270,0,-0.23166,0,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,140,-0.23166,-0.23166,-0.04633,0.18533,3583,2,2,180,0,1,0,9999,9999,0,-0.23166,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,140,-0.23166,-0.23166,-0.04633,0.18533,3583,2,2,180,0,1,0,9999,9999,0,-0.23166,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,9,-0.23166,-0.23166,-0.23166,0,2481,2,1,180,90,2,1,180,90,0,-0.23166,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,22,-0.18533,-0.18533,0.46332,0.64865,3565,4,1,90,270,0,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,63,-0.18533,-0.18533,0.18533,0.37065,3373,1,2,180,180,1,1,180,180,0,-0.18533,0,0,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,6,-0.18533,-0.18533,0.09266,0.27799,3220,4,2,270,0,2,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,26,-0.18533,-0.18533,0.04633,0.23166,1966,3,1,270,90,0,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,74,-0.18533,-0.18533,0.04633,0.23166,2243,2,2,90,0,1,0,9999,9999,0,-0.18533,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,126,-0.18533,-0.18533,-0.09266,0.09266,2898,4,1,90,270,0,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,126,-0.18533,-0.18533,-0.09266,0.09266,2898,4,1,90,270,0,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,57,-0.18533,-0.18533,-0.139,0.04633,1477,4,2,180,0,2,0,9999,9999,0,-0.18533,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,87,-0.18533,-0.18533,-0.139,0.04633,3488,3,1,270,0,2,1,270,0,0,-0.18533,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,51,-0.18533,-0.18533,-0.18533,0,26556,2,2,90,0,0,1,0,90,0,-0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,89,-0.139,-0.139,0.13899,0.27799,6032,1,2,90,90,0,1,90,90,0,-0.139,1,0,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,72,-0.139,-0.139,0.04633,0.18533,2895,1,1,90,0,2,1,90,0,0,-0.139,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,99,-0.139,-0.139,-0.32432,-0.18533,2830,1,2,180,90,1,1,90,180,0,-0.139,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,31,-0.09266,-0.09266,0.27799,0.37065,1383,4,1,90,90,0,1,90,90,0,-0.09266,1,1,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,100,-0.09266,-0.09266,-0.04633,0.04633,2489,2,2,0,270,1,1,270,0,0,-0.09266,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,138,-0.09266,-0.09266,-0.04633,0.04633,5077,2,1,0,270,2,0,9999,9999,0,-0.09266,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,84,-0.09266,-0.09266,-0.23166,-0.139,11125,3,2,0,270,2,1,270,0,0,-0.09266,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,129,-0.09266,-0.09266,-0.27799,-0.18533,2806,2,2,270,0,0,1,0,270,0,-0.09266,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,141,-0.09266,-0.09266,-0.27799,-0.18533,1411,2,2,180,270,0,0,9999,9999,0,-0.09266,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,129,-0.09266,-0.09266,-0.27799,-0.18533,2806,2,2,270,0,0,1,0,270,0,-0.09266,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,141,-0.09266,-0.09266,-0.27799,-0.18533,1411,2,2,180,270,0,0,9999,9999,0,-0.09266,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,128,-0.04633,-0.04633,0.04633,0.09266,5558,1,2,180,180,1,1,180,180,0,-0.04633,0,0,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,128,-0.04633,-0.04633,0.04633,0.09266,5558,1,2,180,180,1,1,180,180,0,-0.04633,0,0,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,25,-0.04633,-0.04633,0,0.04633,5445,4,1,0,0,0,1,0,0,0,-0.04633,0,1,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,41,-0.04633,-0.04633,-0.04633,0,2235,1,2,270,90,0,1,90,270,0,-0.04633,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,138,-0.04633,-0.04633,-0.04633,0,7395,3,2,270,270,0,0,9999,9999,0,-0.04633,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,138,-0.04633,-0.04633,-0.04633,0,7395,3,2,270,270,0,0,9999,9999,0,-0.04633,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,53,-0.04633,-0.04633,-0.04633,0,2012,1,1,180,180,2,1,180,180,0,-0.04633,0,0,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,66,-0.04633,-0.04633,-0.139,-0.09266,3598,3,1,90,270,2,1,90,270,0,-0.04633,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,89,0,0,0.32432,0.32432,1666,3,2,0,180,1,1,180,0,0,0,0,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,130,0,0,0.13899,0.13899,11192,1,2,90,0,1,1,0,90,0,0,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,130,0,0,0.13899,0.13899,11192,1,2,90,0,1,1,0,90,0,0,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,12,0,0,0.04633,0.04633,1223,4,1,270,270,1,0,9999,9999,0,0,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,91,0,0,0.04633,0.04633,1898,2,2,0,270,2,0,9999,9999,0,0,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,125,0,0,-0.09266,-0.09266,2660,3,2,0,270,2,1,270,0,0,0,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,103,0,0,-0.18533,-0.18533,1819,2,1,90,0,2,1,90,0,0,0,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,118,0.04633,0.04633,0.32432,0.27799,2384,2,1,270,270,0,1,270,270,0,0.04633,1,0,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,118,0.04633,0.04633,0.32432,0.27799,2384,2,1,270,270,0,1,270,270,0,0.04633,1,0,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,80,0.04633,0.04633,0,-0.04633,1661,4,2,0,90,1,0,9999,9999,0,0.04633,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,46,0.04633,0.04633,-0.04633,-0.09266,1729,4,1,0,180,2,0,9999,9999,0,0.04633,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,70,0.09266,0.09266,0.09266,0,6774,3,2,180,90,0,1,90,180,0,0.09266,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,126,0.09266,0.09266,0.09266,0,4616,4,1,180,0,1,1,180,0,0,0.09266,0,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,126,0.09266,0.09266,0.09266,0,4616,4,1,180,0,1,1,180,0,0,0.09266,0,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,73,0.09266,0.09266,-0.04633,-0.139,2104,1,2,270,180,2,0,9999,9999,0,0.09266,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,111,0.09266,0.09266,-0.09266,-0.18533,1780,3,1,90,180,1,1,90,180,0,0.09266,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,28,0.09266,0.09266,-0.46332,-0.55598,3878,4,1,90,270,2,1,90,270,0,0.09266,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,30,0.13899,0.13899,0.46332,0.32432,1474,2,2,180,180,1,1,180,180,0,0.13899,0,0,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,131,0.13899,0.13899,0.04633,-0.09266,2400,3,2,0,270,0,0,9999,9999,0,0.13899,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,131,0.13899,0.13899,0.04633,-0.09266,2400,3,2,0,270,0,0,9999,9999,0,0.13899,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,117,0.13899,0.13899,0,-0.139,1372,4,1,0,90,0,1,0,90,0,0.13899,0,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,117,0.13899,0.13899,0,-0.139,1372,4,1,0,90,0,1,0,90,0,0.13899,0,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,85,0.13899,0.13899,0,-0.139,1511,4,2,270,270,1,1,270,270,0,0.13899,1,1,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,115,0.13899,0.13899,0,-0.139,1513,3,2,270,270,1,1,270,270,0,0.13899,1,1,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,78,0.13899,0.13899,0,-0.139,4393,3,1,270,180,2,1,270,180,0,0.13899,1,1,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,45,0.13899,0.13899,-0.23166,-0.37065,2135,1,2,180,90,2,1,90,180,0,0.13899,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,101,0.18533,0.18533,0.27799,0.09266,2587,4,1,180,180,2,1,180,180,0,0.18533,0,1,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,51,0.18533,0.18533,0.18533,0,3855,2,2,270,180,1,1,180,270,0,0.18533,0,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,139,0.18533,0.18533,-0.04633,-0.23166,3804,2,2,270,270,0,1,270,270,0,0.18533,1,0,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,139,0.18533,0.18533,-0.04633,-0.23166,3804,2,2,270,270,0,1,270,270,0,0.18533,1,0,1,1,1,0,0,1,1,1,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,27,0.18533,0.18533,-0.04633,-0.23166,1904,1,1,90,0,2,0,9999,9999,0,0.18533,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,11,0.18533,0.18533,-0.09266,-0.27799,1999,3,1,0,0,1,1,0,0,0,0.18533,0,1,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,33,0.23166,0.23166,0.41699,0.18533,1460,4,1,180,180,0,1,180,180,0,0.23166,0,1,1,1,1,0,0,1,1,0,1,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,64,0.23166,0.23166,0.23166,0,1564,1,1,180,270,1,0,9999,9999,0,0.23166,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,106,0.23166,0.23166,0.04633,-0.18533,1864,1,1,270,180,1,1,270,180,0,0.23166,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,38,0.23166,0.23166,-0.04633,-0.27799,1741,1,2,0,180,2,0,9999,9999,0,0.23166,2,0,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,128,0.23166,0.23166,-0.04633,-0.27799,2012,2,1,90,0,2,1,90,0,0,0.23166,1,0,0,0,0,1,0,1,1,3,1,0,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,136,0.23166,0.23166,-0.09266,-0.32432,3901,4,1,180,180,2,0,9999,9999,0,0.23166,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
19197,132,0.23166,0.23166,-0.139,-0.37065,5443,3,2,90,0,2,0,9999,9999,0,0.23166,2,1,1,2,0,0,1,1,1,2,0,1,"o71",0.394014639841853,0.0000000000000000000469424971524776
